0.10981392786640787, 448.3069271175104
0.12650780186293575, 430.40774238701925
0.1457394726073496, 416.06863122290605
0.1677714242639901, 407.5900338383177
0.19754044778870472, 404.9990712171653
0.22862902778996425, 404.10926848092794
0.26338513073637265, 406.71746111494923
0.30342484400863645, 411.2782684846827
0.349551380156751, 417.3196590026723
0.40269005581498024, 423.6314481385999
0.46390685392102876, 430.96189910409345
0.535571603084002, 433.97401556846637
0.6099856989629288, 437.46799392669476
0.7092681214620025, 441.4381203672913
0.8170908073406546, 445.6231150003346
0.9413046593218003, 452.9454067633277
1.0844014566076536, 460.19059917806624
1.2492517777825984, 467.5516837342036
1.439162585759631, 472.38928234619215
1.6579435667697637, 474.4196914195819
1.9099835541808226, 474.4196914195819
2.2003385702378426, 471.98424448693146
2.5348332518772847, 469.96425857606897
2.9201776952572502, 468.35449608554626
3.364102062951304, 465.5506681817252
3.875511654079755, 464.95203514607306
4.464665548146717, 464.95203514607306
5.143382406249374, 467.9529177484434
5.92527755811336, 469.96425857606897
6.826036131014357, 469.96425857606897
7.863727699660625, 470.16586752655076
9.059168769037923, 473.80965406069015
10.43634036176685, 469.96425857606897
12.022869086940593, 469.56129999013905
13.850581340875317, 465.5506681817252
15.956141757260008, 462.76362553560944
18.381788714269724, 459.5988584413587
21.176181653206626, 456.84744660559653
24.395377206217695, 456.84744660559653
28.103953714598326, 455.2826129612999
32.37630669596615, 452.5570405476376
37.29814124789036, 452.5570405476376
42.96819132618697, 449.46207467053523
49.5002003872843, 448.3069271175113
57.025203127132414, 448.3069271175113
65.69415408924418, 446.196861748224
75.6809558727892, 444.09672791377045
87.18594768779924, 444.09672791377045
100.43992423928563, 444.09672791377045
115.70876556068188, 444.09672791377045
133.2987706729088, 444.09672791377045
153.5628020643796, 444.09672791377045
176.9073642526582, 444.09672791377045
203.8007584265236, 444.09672791377045
234.78247675380317, 444.09672791377045
270.47402480851645, 447.5384785570925
311.59138921952336, 448.3069271175113
358.95940064665103, 448.3069271175113
413.52828021131256, 448.69164605712126
476.39270130957885, 452.3629823305711
548.813749195258, 452.5570405476376
632.2442188509224, 452.5570405476376
728.357758632239, 455.0873860081942
839.0824443186665, 456.84744660559653
966.639457079334, 457.6318791840129
1113.5876412494292, 460.3880153475494
1282.8748357638087, 461.1785272802179
1477.8970089767652, 461.1785272802179
1702.5663831359113, 461.1785272802179
1961.3899151142211, 461.57429210840587
2259.5597077548264, 465.15149391367044
2603.0571655160998, 465.55066818172565
2998.772983820579, 465.9501850050529
3454.645379141813, 469.9642585760695
3979.8193327794575, 469.9642585760695
4584.830042816088, 473.60648264038775
5281.814264374748, 475.642123446617
6084.753777746875, 478.9173633939671
7009.755868457773, 483.04314677804234
8075.3764458112755, 486.3693496785692
9302.992281799785, 491.19093335870167
10717.229837640312, 496.27311926478103
12346.459280366813, 497.33850860941254
14223.363599648135, 499.90478398709683
16385.594241540697, 502.0534593427212
18876.526411449795, 503.77904719090424
21746.12919797637, 506.81310953129565
25051.96797267958, 508.11900932427903
28860.359174292378, 511.61788294229996
33247.70064281983, 511.61788294229996
38302.004190551284, 515.5829226894373
44124.66115396858, 516.4682073603651
50832.476344223505, 520.2476572158143
58560.011198038104, 521.364514625679
67462.2831335669, 524.0547646134052
77717.87526136983, 526.3072406724283
89532.5188325345, 527.6633707797881
101171.87374092297, 531.296825567619
